"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"spatial_pd_demographic.nlogo"
"experiment"
"06/07/2024 08:46:32:123 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","agent-maxage","pd-r","histogram-granularity","pd-s","agent-procreation-min-wealth","agent-init-coop-ratio","simulation-steps","pd-t","agent-number","agent-init-random-birth-age","patch-background-color","neighborhood","mutation-rate","agent-init-endowment","pd-p","[step]","count turtles","count cooperators","count defectors"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","361","2451","1570","881"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","357","2461","1472","989"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","353","2456","1476","980"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","361","2449","1407","1042"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","350","2426","1373","1053"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","353","2441","1527","914"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","362","2465","1575","890"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","358","2460","1460","1000"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","354","2465","1469","996"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","362","2432","1404","1028"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","351","2426","1371","1055"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","354","2456","1527","929"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","363","2471","1578","893"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","359","2449","1450","999"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","355","2447","1458","989"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","363","2444","1423","1021"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","352","2425","1398","1027"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","355","2437","1536","901"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","364","2461","1569","892"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","360","2459","1469","990"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","356","2456","1476","980"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","364","2430","1410","1020"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","353","2439","1392","1047"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","356","2442","1536","906"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","365","2449","1563","886"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","361","2464","1460","1004"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","357","2464","1469","995"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","365","2433","1409","1024"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","354","2440","1398","1042"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","357","2478","1548","930"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","366","2463","1568","895"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","362","2451","1452","999"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","358","2459","1461","998"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","366","2446","1410","1036"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","355","2446","1378","1068"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","358","2448","1541","907"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","367","2460","1579","881"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","363","2465","1457","1008"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","359","2452","1467","985"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","367","2436","1414","1022"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","356","2438","1379","1059"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","359","2457","1544","913"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","368","2462","1560","902"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","364","2454","1448","1006"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","360","2441","1468","973"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","368","2438","1425","1013"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","357","2437","1380","1057"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","360","2451","1532","919"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","369","2456","1568","888"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","365","2446","1442","1004"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","361","2455","1472","983"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","358","2431","1364","1067"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","369","2427","1421","1006"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","361","2455","1534","921"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","370","2468","1569","899"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","366","2451","1441","1010"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","362","2458","1467","991"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","359","2436","1357","1079"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","370","2432","1421","1011"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","362","2458","1551","907"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","371","2471","1563","908"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","367","2455","1449","1006"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","363","2442","1472","970"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","360","2418","1380","1038"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","371","2446","1437","1009"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","363","2452","1542","910"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","372","2472","1567","905"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","368","2452","1437","1015"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","364","2456","1481","975"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","361","2418","1378","1040"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","372","2438","1442","996"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","364","2462","1544","918"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","373","2454","1554","900"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","369","2454","1448","1006"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","365","2455","1479","976"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","362","2439","1384","1055"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","373","2440","1424","1016"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","365","2465","1549","916"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","374","2455","1563","892"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","370","2463","1434","1029"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","366","2450","1490","960"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","363","2426","1379","1047"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","374","2444","1422","1022"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","366","2455","1546","909"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","375","2461","1554","907"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","371","2448","1436","1012"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","367","2453","1474","979"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","364","2445","1374","1071"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","375","2439","1423","1016"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","367","2451","1549","902"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","376","2464","1547","917"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","372","2439","1432","1007"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","368","2461","1478","983"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","365","2442","1382","1060"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","376","2452","1426","1026"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","368","2456","1558","898"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","377","2462","1536","926"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","373","2449","1435","1014"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","369","2469","1491","978"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","366","2436","1383","1053"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","377","2435","1426","1009"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","369","2455","1558","897"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","378","2455","1531","924"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","374","2455","1428","1027"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","370","2446","1471","975"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","367","2459","1380","1079"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","370","2464","1556","908"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","378","2449","1440","1009"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","379","2463","1545","918"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","375","2461","1414","1047"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","371","2453","1477","976"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","368","2435","1365","1070"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","371","2461","1570","891"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","379","2440","1440","1000"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","380","2455","1537","918"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","376","2443","1421","1022"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","369","2437","1369","1068"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","372","2450","1482","968"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","372","2471","1565","906"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","380","2444","1442","1002"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","381","2456","1533","923"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","370","2423","1372","1051"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","377","2445","1427","1018"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","373","2437","1476","961"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","381","2438","1443","995"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","373","2456","1558","898"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","382","2442","1526","916"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","374","2452","1490","962"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","371","2435","1373","1062"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","378","2446","1433","1013"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","374","2464","1562","902"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","382","2455","1462","993"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","383","2439","1520","919"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","375","2458","1478","980"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","372","2424","1374","1050"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","379","2450","1439","1011"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","375","2456","1551","905"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","383","2449","1434","1015"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","384","2446","1536","910"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","376","2456","1480","976"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","373","2440","1401","1039"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","380","2449","1448","1001"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","376","2459","1548","911"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","384","2450","1454","996"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","385","2446","1540","906"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","377","2454","1480","974"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","374","2437","1414","1023"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","381","2454","1445","1009"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","377","2462","1553","909"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","385","2451","1440","1011"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","386","2460","1546","914"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","375","2446","1403","1043"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","378","2454","1487","967"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","382","2447","1452","995"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","378","2452","1553","899"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","386","2447","1435","1012"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","387","2458","1551","907"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","376","2436","1408","1028"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","379","2450","1489","961"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","383","2450","1440","1010"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","379","2475","1589","886"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","387","2438","1445","993"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","388","2452","1536","916"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","377","2415","1398","1017"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","380","2459","1498","961"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","384","2456","1423","1033"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","380","2477","1565","912"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","388","2454","1442","1012"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","389","2455","1539","916"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","378","2417","1409","1008"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","381","2469","1507","962"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","385","2459","1444","1015"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","381","2451","1553","898"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","390","2455","1541","914"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","389","2439","1444","995"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","382","2449","1504","945"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","379","2436","1402","1034"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","386","2460","1440","1020"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","382","2466","1556","910"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","391","2451","1543","908"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","390","2442","1434","1008"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","383","2455","1511","944"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","387","2461","1443","1018"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","380","2449","1423","1026"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","383","2460","1551","909"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","392","2457","1548","909"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","391","2439","1429","1010"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","384","2456","1500","956"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","388","2460","1443","1017"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","381","2446","1427","1019"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","384","2450","1542","908"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","393","2458","1563","895"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","392","2443","1442","1001"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","385","2461","1511","950"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","389","2454","1432","1022"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","382","2433","1411","1022"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","385","2464","1555","909"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","394","2474","1581","893"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","393","2442","1442","1000"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","390","2455","1423","1032"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","386","2445","1507","938"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","383","2445","1421","1024"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","386","2456","1546","910"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","395","2461","1552","909"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","394","2454","1445","1009"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","391","2440","1428","1012"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","387","2462","1521","941"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","384","2426","1422","1004"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","387","2466","1566","900"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","396","2466","1557","909"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","395","2450","1441","1009"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","392","2447","1441","1006"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","388","2454","1504","950"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","385","2429","1410","1019"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","397","2453","1554","899"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","388","2459","1548","911"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","396","2456","1448","1008"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","389","2465","1510","955"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","386","2447","1447","1000"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","393","2463","1433","1030"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","398","2459","1577","882"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","389","2469","1565","904"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","397","2455","1442","1013"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","387","2431","1433","998"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","390","2451","1515","936"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","394","2456","1427","1029"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","399","2459","1561","898"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","390","2477","1567","910"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","398","2474","1449","1025"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","400","2463","1568","895"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","391","2465","1523","942"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","388","2453","1441","1012"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","395","2448","1421","1027"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","399","2462","1454","1008"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","391","2470","1553","917"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","401","2457","1557","900"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","392","2475","1530","945"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","396","2465","1426","1039"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","389","2456","1450","1006"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","400","2449","1440","1009"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","392","2454","1554","900"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","402","2474","1571","903"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","393","2466","1517","949"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","397","2464","1420","1044"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","390","2445","1459","986"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","401","2451","1440","1011"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","393","2469","1568","901"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","403","2473","1563","910"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","394","2460","1523","937"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","398","2442","1421","1021"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","391","2449","1469","980"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","402","2459","1430","1029"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","394","2454","1561","893"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","404","2459","1558","901"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","399","2438","1418","1020"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","395","2469","1519","950"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","392","2467","1466","1001"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","403","2445","1425","1020"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","395","2474","1576","898"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","405","2473","1555","918"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","400","2450","1431","1019"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","396","2458","1521","937"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","393","2456","1453","1003"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","396","2457","1560","897"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","404","2446","1445","1001"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","406","2475","1552","923"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","401","2461","1430","1031"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","397","2466","1544","922"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","397","2454","1545","909"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","405","2457","1449","1008"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","394","2465","1444","1021"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","398","2468","1532","936"
